OverallQual,CentralAir_Y,Exterior2nd_VinylSd,BsmtExposure_No,FullBath,Fireplaces,RoofStyle_Gable,FireplaceQu_Ex,MSZoning_RL,1stFlrSF,GarageFinish_0,Baths,FireplaceQu_Gd,Foundation_CBlock,BsmtQual_Gd,YearBuilt,RoofStyle_Hip,GarageCond_TA,KitchenQual_Ex,TotRmsAbvGrd,Neighborhood_NridgHt,HeatingQC_Ex,has_OpenPorchSF,MSSubClass_30,YearRemodAdd,GarageArea,LotShape_IR1,LotShape_Reg,Foundation_PConc,TotalBsmtSF,BsmtExposure_Gd,HouseStyle_2Story,GarageType_0,Electrical_SBrkr,GarageQual_TA,has_WoodDeckSF,GarageType_Attchd,GarageType_BuiltIn,GarageYrBlt,ExterQual_Ex,BsmtFinSF1,MasVnrArea,MSZoning_RM,BsmtQual_Ex,SaleType_WD,GarageType_Detchd,GarageQual_0,Neighborhood_StoneBr,open_outside_areas,GarageCars,HeatingQC_TA,ExterQual_TA,PavedDrive_Y,PavedDrive_N,roominess,HalfBath,SaleCondition_Partial,ExterQual_Gd,GarageCond_0,BsmtFullBath,OpenPorchSF,BsmtFinType1_GLQ,MasVnrType_Stone,Foundation_BrkTil,MasVnrType_None,Exterior1st_VinylSd,BsmtQual_TA,WoodDeckSF,has_MasVnrArea,GarageFinish_Fin,KitchenQual_Gd,GrLivArea,MSSubClass_60,SaleType_New,CentralAir_N,LotFrontage,2ndFlrSF,BsmtUnfSF,KitchenQual_TA,Neighborhood_NoRidge,GarageFinish_Unf,LotArea,FireplaceQu_0,SalePrice
5,1,1,0,1,1,1,0,1,1086,0,2.0,1,1,0,1966,0,1,0,6,0,0,0,0,1966,484,0,1,0,1024,0,0,0,1,1,0,1,0,1966.0,0,516,1047.0,0,0,1,0,0,0,0,2,1,1,1,0,181.0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1086,0,0,0,85.0,0,380,1,0,0,13400,0,159950
5,0,0,1,2,0,0,0,0,1075,0,2.0,0,0,0,1898,1,0,0,11,0,0,1,0,1965,360,0,1,1,849,0,0,0,0,0,1,0,0,1910.0,0,0,0.0,1,0,1,1,0,0,1,2,1,1,0,1,194.36363636363637,0,0,0,0,0,156,0,0,0,1,0,1,40,0,0,0,2138,0,0,1,90.0,1063,849,1,0,1,8100,1,106000
6,1,0,1,1,1,0,0,1,1309,0,2.5,0,1,0,1974,1,1,0,5,0,0,0,0,1999,484,0,1,0,1040,0,0,0,1,1,1,1,0,1974.0,0,663,99.0,0,0,1,0,0,0,1,2,0,1,1,0,261.8,1,0,0,0,1,0,0,0,0,0,0,1,265,1,0,1,1309,0,0,0,78.0,0,0,0,0,0,10140,0,181000
6,1,1,0,1,1,1,0,0,848,0,2.0,1,0,1,2004,0,1,0,4,0,1,0,0,2004,420,0,1,1,848,1,0,0,1,1,1,1,0,2004.0,0,662,169.0,1,0,0,0,0,0,1,2,0,0,1,0,212.0,0,0,1,0,1,0,1,0,0,0,1,0,140,1,1,1,848,0,0,0,70.04995836802665,0,186,0,0,0,4438,0,144500
5,0,0,0,1,0,0,0,0,1044,0,1.0,0,1,0,1952,1,1,0,4,0,0,0,0,1952,504,0,1,0,540,0,0,0,0,1,0,0,0,1952.0,0,0,0.0,0,0,1,0,0,0,0,2,1,0,0,1,261.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1044,0,0,1,66.0,0,540,0,0,1,8712,1,55993
6,1,0,1,1,0,1,0,1,1442,0,1.5,0,1,0,1958,0,1,0,7,0,0,0,0,1958,301,0,1,0,1442,0,0,0,1,1,0,1,0,1958.0,0,608,243.0,0,0,0,0,0,0,0,1,0,1,1,0,206.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1442,0,0,0,75.0,0,834,1,0,0,9750,1,157900
5,1,0,1,1,0,1,0,1,686,0,2.0,0,0,0,1918,0,1,0,7,0,0,0,0,1950,280,0,1,0,686,0,0,0,1,1,1,0,0,1955.0,0,0,0.0,0,0,1,1,0,0,1,1,0,1,0,0,178.57142857142858,1,0,0,0,0,0,0,0,1,1,0,1,207,0,0,0,1250,0,0,0,45.0,564,686,0,0,1,8248,1,116000
7,1,1,1,2,0,1,0,1,1661,0,2.0,0,0,1,1998,0,1,0,6,0,1,1,0,1998,598,0,0,1,1649,0,0,0,1,1,0,1,0,1998.0,0,0,442.0,0,0,1,0,0,0,1,2,0,1,1,0,276.8333333333333,0,0,0,0,0,34,0,0,0,0,1,0,0,1,0,1,1661,0,0,0,48.0,0,1649,0,0,0,12137,1,224900
5,1,0,1,1,1,1,0,1,1008,0,1.0,1,1,0,1954,0,1,0,4,0,0,0,0,1954,275,1,0,0,1008,0,0,0,1,1,0,1,0,1954.0,0,486,0.0,0,0,1,0,0,0,0,1,0,1,1,0,252.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1008,0,0,0,70.04995836802665,0,522,1,0,0,11425,0,137000
8,1,0,1,2,2,0,0,1,1689,0,3.0,1,0,1,2002,1,1,0,7,0,1,1,0,2002,857,1,0,1,1568,0,0,0,1,1,1,1,0,2002.0,0,1218,148.0,0,0,1,0,0,0,1,3,0,0,1,0,241.28571428571428,0,0,1,0,1,59,1,0,0,0,0,0,150,1,0,1,1689,0,0,0,70.04995836802665,0,350,0,0,0,13265,0,271000
6,1,0,0,1,0,1,0,1,1052,0,2.0,0,1,0,1971,0,1,0,6,0,0,0,0,1971,440,0,1,0,1010,0,0,0,1,1,0,1,0,1971.0,0,504,80.0,0,0,1,0,0,0,0,2,0,1,1,0,175.33333333333334,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1052,0,0,0,80.0,0,506,1,0,1,8816,1,155000
7,1,1,0,2,1,1,0,1,1358,0,3.0,1,0,1,2009,0,1,0,6,1,1,1,0,2010,484,1,0,1,1358,0,0,0,1,1,1,1,0,2010.0,0,733,128.0,0,0,0,0,0,0,1,2,0,0,1,0,226.33333333333334,0,1,1,0,1,35,1,1,0,0,1,0,192,1,0,1,1358,0,1,0,44.0,0,625,0,0,0,6371,0,224000
7,1,1,1,2,0,1,0,1,798,0,2.5,0,0,1,2003,0,1,0,6,0,1,1,0,2003,595,1,0,1,798,0,1,0,1,1,0,1,0,2003.0,0,0,0.0,0,0,1,0,0,0,1,2,0,0,1,0,273.3333333333333,1,0,1,0,0,45,0,0,0,1,1,0,0,0,0,1,1640,1,0,0,72.0,842,798,0,0,0,7226,1,183000
4,0,0,1,1,0,1,0,0,936,0,1.0,0,1,0,1953,0,1,0,4,0,0,1,0,1953,576,0,1,0,936,0,0,0,1,1,0,0,0,1974.0,0,0,0.0,1,0,1,1,0,0,1,2,1,0,1,0,234.0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,936,0,0,1,60.0,0,936,1,0,1,6000,1,93000
7,1,1,0,2,1,1,0,1,847,0,2.5,1,0,1,2003,0,1,0,7,0,1,1,0,2003,433,1,0,1,847,1,1,0,1,1,1,0,1,2003.0,0,0,0.0,0,0,1,0,0,0,1,2,0,0,1,0,247.57142857142858,1,0,1,0,0,48,0,0,0,1,1,0,100,0,1,1,1733,1,0,0,70.04995836802665,886,847,0,0,0,12394,0,225000
6,1,1,1,2,1,1,0,1,944,0,2.0,1,0,0,1940,0,1,0,7,0,0,0,0,1950,240,0,1,0,778,0,0,0,1,1,1,0,0,1940.0,0,0,0.0,0,0,1,1,0,0,1,1,1,1,1,0,212.71428571428572,0,0,0,0,0,0,0,0,1,1,1,1,335,0,0,0,1489,0,0,0,60.0,545,778,1,0,1,9900,0,139500
8,1,1,1,2,1,1,0,0,1489,0,2.0,1,0,1,2006,0,1,0,7,0,1,1,0,2006,776,0,1,1,1489,0,0,0,1,1,0,1,0,2006.0,0,0,0.0,0,0,0,0,0,0,1,2,0,0,1,0,212.71428571428572,0,1,1,0,0,140,0,0,0,1,1,0,0,0,0,1,1489,0,1,0,81.0,0,1489,0,0,0,11216,0,232600
10,1,0,0,2,1,0,0,1,2084,0,3.0,1,0,0,2007,1,1,1,7,1,1,1,0,2008,1220,0,1,1,2078,0,0,0,1,1,1,1,0,2007.0,1,1636,816.0,0,1,0,0,0,0,1,3,0,0,1,0,297.7142857142857,0,1,0,0,1,45,1,0,0,0,0,0,188,1,1,0,2084,0,1,0,114.0,0,442,0,0,0,14803,0,385000
5,1,0,1,1,0,1,0,0,784,1,2.0,0,0,0,1924,0,0,0,5,0,0,0,0,1950,0,0,1,0,784,0,0,1,1,0,0,0,0,1978.5061638868744,0,784,0.0,1,0,1,0,1,0,0,0,0,1,1,0,156.8,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,784,0,0,0,50.0,0,0,0,0,0,6130,1,109500
7,1,1,1,2,1,1,0,1,1434,0,2.0,0,0,1,2001,0,1,0,6,0,1,1,0,2001,527,1,0,1,1454,0,0,0,1,1,1,1,0,2001.0,0,20,0.0,0,0,1,0,0,0,1,2,0,0,1,0,239.0,0,0,1,0,0,39,1,0,0,1,1,0,290,0,0,1,1434,0,0,0,65.0,0,1434,0,0,0,8529,0,189000
5,1,0,0,2,0,0,0,1,1160,0,3.0,0,0,0,1967,0,1,0,7,0,0,0,0,1967,538,0,0,1,1013,1,1,0,1,1,1,1,0,1967.0,0,249,0.0,0,0,1,0,0,0,1,2,1,1,1,0,303.7142857142857,1,0,0,0,0,0,0,0,0,1,0,1,486,0,1,0,2126,1,0,0,70.04995836802665,966,0,1,0,0,28698,1,185000
7,1,0,1,2,0,1,0,0,520,0,2.5,0,0,1,2005,0,1,0,4,0,1,1,0,2005,480,0,1,1,600,0,1,0,1,1,0,0,0,2005.0,0,0,0.0,0,0,1,1,0,0,1,2,0,0,1,0,305.75,1,0,1,0,0,166,0,0,0,1,0,0,0,0,0,1,1223,0,0,0,24.0,623,600,0,0,0,2544,1,147400
6,1,0,1,1,2,1,0,1,1392,0,2.5,1,1,0,1957,0,1,0,6,0,0,0,0,1957,458,1,0,0,1392,0,0,0,0,1,0,1,0,1957.0,0,1040,387.0,0,0,1,0,0,0,0,2,1,1,1,0,232.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1392,0,0,0,80.0,0,352,1,0,0,11900,0,166000
7,1,0,1,2,0,1,0,0,520,0,2.5,0,0,1,2005,0,1,0,4,0,1,1,0,2005,480,0,1,1,600,0,1,0,1,1,0,0,0,2005.0,0,0,0.0,0,0,1,1,0,0,1,2,0,1,1,0,300.0,1,0,0,0,0,166,0,0,0,1,0,0,0,0,0,1,1200,0,0,0,30.0,600,600,0,0,0,3180,1,151000
7,1,1,1,2,1,1,0,1,941,0,3.5,0,0,1,2003,0,1,0,7,0,1,1,0,2003,613,1,0,1,941,0,1,0,1,1,1,1,0,2003.0,0,483,223.0,0,0,1,0,0,0,1,2,0,0,1,0,261.2857142857143,1,0,1,0,1,39,1,0,0,0,1,0,192,1,0,1,1829,1,0,0,44.0,888,458,0,0,0,9548,0,237000
6,1,0,1,1,0,1,0,1,1516,0,1.5,0,1,0,1964,0,1,0,6,0,0,0,0,1964,472,0,1,0,1516,0,0,0,1,1,0,1,0,1964.0,0,196,180.0,0,0,1,0,0,0,0,2,1,1,1,0,252.66666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1516,0,0,0,100.0,0,975,1,0,0,10004,1,167000
5,1,1,1,1,0,1,0,1,1144,0,2.0,0,1,0,1961,0,1,0,6,0,0,0,0,1961,456,0,1,0,1144,0,0,0,1,1,0,1,0,1961.0,0,572,136.0,0,0,1,0,0,0,0,2,0,1,1,0,190.66666666666666,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1144,0,0,0,75.0,0,572,1,0,1,7875,1,139950
4,1,0,1,2,0,1,0,1,1067,0,2.0,0,1,1,1950,0,1,0,4,0,0,0,0,1995,436,0,1,0,1067,0,0,0,1,1,1,1,0,1996.0,0,442,0.0,0,0,1,0,0,0,1,2,1,1,1,0,266.75,0,0,0,0,0,0,0,0,0,1,1,0,290,0,0,1,1067,0,0,0,60.0,0,625,0,0,1,9600,1,128000
5,1,1,1,1,0,1,0,0,1559,0,2.0,0,0,0,1948,0,1,0,5,0,0,1,1,1973,812,0,1,0,1559,0,0,0,1,1,0,0,0,1948.0,0,338,0.0,1,0,0,1,0,0,1,2,0,1,1,0,311.8,0,0,0,0,1,116,0,0,1,1,1,1,0,0,0,0,1559,0,0,0,90.0,0,1221,1,0,1,8100,1,153500
6,1,0,1,1,0,1,0,0,483,0,2.5,0,1,0,1973,0,1,0,5,0,0,0,0,1973,264,0,1,0,483,0,1,0,1,1,0,0,0,1973.0,0,330,158.0,1,0,1,1,0,0,0,1,1,1,1,0,197.4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,987,0,0,0,21.0,504,153,1,0,1,1680,1,100000
5,1,1,1,1,0,1,0,1,1099,0,1.5,0,0,1,1995,0,1,0,6,0,1,0,0,2006,352,0,1,1,1099,0,0,0,1,1,1,1,0,1999.0,0,0,0.0,0,0,1,0,0,0,1,1,0,1,1,0,183.16666666666666,1,0,0,0,0,0,0,0,0,1,1,0,278,0,0,1,1099,0,0,0,75.0,0,1099,0,0,1,9525,1,144000
5,1,0,1,1,0,1,0,1,768,0,1.0,0,1,0,1946,0,1,0,6,0,1,0,0,1995,240,0,1,0,768,0,0,0,1,1,0,0,0,1946.0,0,352,0.0,0,0,1,1,0,0,0,1,0,1,1,0,200.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1200,0,0,0,70.0,432,416,1,0,1,11767,1,130500
6,0,0,1,2,0,1,0,0,810,0,2.0,0,0,0,1925,0,1,0,7,0,0,0,0,1950,400,1,0,0,672,0,1,0,1,1,0,0,0,1934.0,0,156,0.0,0,0,1,1,0,0,0,1,1,1,0,0,211.71428571428572,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1482,0,0,1,70.04995836802665,672,516,0,0,1,12155,1,140000
5,1,0,1,2,1,1,0,0,958,0,2.0,0,0,0,1904,0,1,0,8,0,0,1,0,2002,686,0,1,1,650,0,1,0,1,0,1,0,0,1983.0,0,0,0.0,1,0,1,1,0,0,1,2,0,1,0,0,192.375,0,0,0,0,0,78,0,0,0,1,0,1,70,0,0,1,1539,0,0,0,60.0,581,650,0,0,1,10440,0,157500
6,1,0,0,1,0,1,0,1,1165,0,2.5,0,1,0,1966,0,0,0,6,0,0,1,0,1966,490,0,1,0,1127,1,0,0,1,0,0,1,0,1966.0,0,312,183.0,0,0,1,0,0,0,1,2,1,1,1,0,194.16666666666666,1,0,0,0,1,129,0,0,0,0,0,1,0,1,0,0,1165,0,0,0,82.0,0,276,1,0,0,9020,1,174900
5,0,0,1,2,0,1,0,1,1800,1,2.0,0,1,0,1961,0,0,0,10,0,1,0,0,1961,0,0,1,0,1800,0,0,1,1,0,0,0,0,1978.5061638868744,0,0,0.0,0,0,1,0,1,0,0,0,0,1,1,0,180.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1800,0,0,1,80.0,0,1800,1,0,0,8000,1,141000
5,1,0,0,1,1,1,0,0,876,0,1.5,1,0,0,1915,0,1,0,7,0,0,0,0,1950,720,1,0,0,876,0,0,0,1,1,1,0,0,1949.0,0,0,0.0,1,0,1,1,0,0,1,3,0,1,1,0,202.28571428571428,1,0,0,0,0,0,0,0,1,1,0,1,418,0,0,0,1416,0,0,0,100.0,540,876,1,0,1,12665,0,153900
5,1,0,0,2,2,1,0,1,1701,0,3.0,0,1,1,1975,0,1,0,6,0,0,0,0,1981,611,1,0,0,1390,1,0,0,1,1,0,0,0,1975.0,0,1390,0.0,0,0,1,0,0,0,0,2,1,1,1,0,283.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1701,0,0,0,70.04995836802665,0,0,1,0,0,16647,0,171000
7,1,0,1,2,1,1,0,1,1006,0,3.5,0,0,1,1993,0,1,0,7,0,1,1,0,1993,425,0,1,1,740,0,1,0,1,1,1,1,0,1993.0,0,513,137.0,0,0,1,0,0,0,1,2,0,0,1,0,253.57142857142858,1,0,1,0,1,72,0,0,0,0,0,0,234,1,0,1,1775,1,0,0,75.0,769,227,0,0,1,9317,0,213000
5,1,0,0,1,1,1,0,1,864,0,2.0,0,1,0,1972,0,1,0,5,0,1,0,0,1972,338,1,0,0,864,0,0,0,1,1,0,1,0,1972.0,0,460,0.0,0,0,1,0,0,0,0,1,0,1,1,0,172.8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,864,0,0,0,36.0,0,404,1,0,1,15523,0,133500
6,1,0,1,3,1,1,0,1,1307,0,3.0,1,0,0,1908,0,1,0,10,0,0,1,0,1997,360,0,0,0,907,0,0,0,1,0,1,0,0,1908.0,0,0,0.0,0,0,1,1,0,0,1,2,1,1,1,0,235.8,0,0,0,0,0,40,0,0,1,1,0,1,486,0,0,0,2358,0,0,0,75.0,1051,907,1,0,1,45600,0,240000
6,1,0,1,2,1,0,0,1,1094,0,2.5,0,1,0,1976,1,1,0,7,0,1,1,0,1994,512,0,1,0,528,0,0,0,1,1,1,1,0,1976.0,0,0,360.0,0,0,1,0,0,0,1,2,0,0,1,0,265.0,1,0,1,0,0,100,0,0,0,0,0,1,113,1,0,0,1855,0,0,0,80.0,761,528,1,0,0,9600,0,187000
6,1,1,0,1,0,1,0,0,848,0,2.0,0,0,1,2003,0,1,0,3,0,1,0,0,2003,420,0,1,1,848,0,0,0,1,1,1,1,0,2003.0,0,659,170.0,1,0,1,0,0,0,1,2,0,0,1,0,282.6666666666667,0,0,1,0,1,0,1,0,0,0,1,0,140,1,1,1,848,0,0,0,36.0,0,189,0,0,0,4435,1,131500
8,1,1,0,2,1,1,0,1,1456,0,2.0,0,0,1,2003,0,1,0,7,0,1,1,0,2003,400,0,1,1,1273,1,0,0,1,1,1,1,0,2003.0,0,0,40.0,0,0,1,0,0,0,1,2,0,0,1,0,208.0,0,0,1,0,0,20,0,0,0,0,1,0,143,1,1,1,1456,0,0,0,70.04995836802665,0,1273,0,0,0,3196,0,215000
7,1,0,1,2,2,1,0,1,918,0,2.0,1,1,0,1941,0,1,0,7,0,0,0,0,1950,240,0,1,0,918,0,0,0,1,1,0,0,0,1941.0,0,364,0.0,0,0,1,1,0,0,0,1,0,1,1,0,235.14285714285714,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1646,0,0,0,53.0,728,554,1,0,1,7128,0,164000
6,1,0,0,1,1,1,0,1,1445,0,1.5,0,1,0,1964,0,1,0,7,0,0,0,0,1964,645,1,0,0,1127,1,0,0,1,1,1,1,0,1964.0,0,564,115.0,0,0,1,0,0,0,1,2,1,1,1,0,206.42857142857142,1,0,0,0,0,0,0,0,0,0,0,1,180,1,0,0,1445,0,0,0,70.04995836802665,0,563,1,0,0,12095,0,158000
5,1,0,0,1,1,0,0,1,1779,0,2.5,1,1,0,1955,1,1,0,6,0,0,1,0,1974,454,0,1,0,1763,0,0,0,1,1,0,1,0,1955.0,0,306,0.0,0,0,1,0,0,0,1,2,1,1,1,0,296.5,1,0,0,0,1,418,0,0,0,1,0,1,0,0,0,0,1779,0,0,0,102.0,0,372,1,0,1,17920,0,170000
5,1,0,1,1,0,1,0,1,1040,0,2.5,0,1,0,1962,0,1,0,6,0,1,1,0,2010,260,1,0,0,1040,0,0,0,1,1,0,0,0,1962.0,0,659,0.0,0,0,1,1,0,0,1,1,0,1,1,0,173.33333333333334,1,0,0,0,1,104,0,0,0,1,0,1,0,0,0,0,1040,0,0,0,70.04995836802665,0,381,1,0,1,6897,1,127000
6,1,0,0,1,0,1,0,1,1026,0,2.0,0,1,1,1978,0,0,0,5,0,0,0,0,1978,576,1,0,0,940,1,0,0,1,1,0,0,0,1981.0,0,505,0.0,0,0,1,1,0,0,0,2,1,1,1,0,205.2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1026,0,0,0,70.04995836802665,0,0,1,0,1,10970,1,147000
6,1,0,1,2,1,1,0,1,702,0,2.5,0,0,1,1994,0,1,0,6,0,0,1,0,1995,343,0,1,1,702,0,1,0,1,1,0,1,0,1994.0,0,0,0.0,0,0,1,0,0,0,1,2,0,1,1,0,246.83333333333334,1,0,0,0,0,36,0,0,0,1,0,0,0,0,1,0,1481,1,0,0,65.0,779,702,1,0,0,8125,0,174000
7,1,0,1,2,1,1,0,1,1370,0,2.0,0,1,1,1976,0,1,0,6,0,0,0,0,1976,479,0,1,0,1090,0,0,0,1,1,0,1,0,1976.0,0,0,189.0,0,0,1,0,0,0,0,2,1,1,1,0,228.33333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1370,0,0,0,80.0,0,1090,1,0,0,10400,0,152000
6,1,0,0,2,1,1,0,1,1512,0,3.5,1,1,0,1968,0,1,0,9,0,0,1,0,1984,619,1,0,0,1054,0,1,0,1,1,0,1,0,1968.0,0,619,220.0,0,0,1,0,0,0,1,2,1,1,1,0,294.8888888888889,1,0,0,0,1,65,0,0,0,0,0,1,0,1,0,1,2654,1,0,0,70.04995836802665,1142,435,0,0,1,11029,0,250000
7,1,0,1,1,1,1,0,1,912,0,1.5,1,0,0,1918,0,1,0,7,0,0,1,0,1998,216,0,1,0,912,0,0,0,1,1,0,0,0,1925.0,0,0,0.0,0,0,1,1,0,0,1,1,0,0,1,0,203.71428571428572,1,0,1,0,0,240,0,0,1,1,0,1,0,0,0,1,1426,0,0,0,55.0,514,912,0,0,1,7642,0,189950
5,1,0,0,1,0,0,0,1,1039,0,2.5,0,0,0,1965,1,1,0,6,0,1,0,0,1965,504,0,1,1,1039,0,0,0,1,1,0,1,0,1965.0,0,841,0.0,0,0,1,0,0,0,0,2,0,1,1,0,173.16666666666666,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1039,0,0,0,75.0,0,198,1,0,1,11625,1,131500
6,1,0,1,2,0,0,0,1,1097,0,2.0,0,0,1,1984,1,1,0,6,0,0,0,0,1985,480,0,1,1,1040,0,0,0,1,1,0,1,0,1986.0,0,338,0.0,0,0,1,0,0,0,0,2,1,1,1,0,182.83333333333334,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1097,0,0,0,81.0,0,702,1,0,1,9672,1,152000
5,1,0,1,1,0,0,0,1,1148,0,2.0,0,1,0,1959,1,1,0,6,0,0,0,0,1959,672,0,1,0,1148,0,0,0,1,1,0,1,0,1959.0,0,1148,0.0,0,0,1,0,0,0,0,1,1,1,1,0,191.33333333333334,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1148,0,0,0,70.0,0,0,1,0,1,7931,1,132500
7,1,1,1,2,0,1,0,0,1372,0,2.0,0,0,0,2007,0,1,0,6,0,1,1,0,2008,529,0,1,1,1372,0,0,0,1,1,0,1,0,2008.0,0,0,0.0,0,1,0,0,0,0,1,2,0,0,1,0,228.66666666666666,0,1,1,0,0,140,0,0,0,1,1,0,0,0,1,1,1372,0,1,0,72.0,0,1372,0,0,0,8640,1,250580
5,1,0,1,1,0,1,0,1,1002,0,2.0,0,1,0,1970,0,1,0,5,0,0,0,0,1970,902,1,0,0,1002,0,0,0,1,1,0,0,0,1973.0,0,828,76.0,0,0,1,1,0,0,0,2,1,1,1,0,200.4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1002,0,0,0,70.04995836802665,0,174,1,0,1,8750,1,148500
8,1,1,0,2,1,1,0,1,1646,0,2.0,1,0,1,2006,0,1,0,6,0,1,1,0,2007,870,1,0,1,1638,0,0,0,1,1,1,1,0,2007.0,0,0,274.0,0,0,0,0,0,0,1,3,0,0,1,0,274.3333333333333,0,1,1,0,0,80,0,1,0,0,1,0,192,1,0,1,1646,0,1,0,67.0,0,1638,0,0,0,10656,0,248900
4,1,1,1,1,0,1,0,1,1120,0,2.5,0,1,0,1961,0,1,0,5,0,0,0,0,1961,544,0,1,0,1040,0,0,0,1,1,1,1,0,1961.0,0,932,0.0,0,0,1,0,0,0,1,2,1,1,1,0,224.0,1,0,0,0,1,0,0,0,0,1,1,1,168,0,0,0,1120,0,0,0,85.0,0,108,0,0,0,6970,1,129000
5,1,0,0,2,1,1,0,1,1547,0,2.0,0,0,0,1948,0,1,0,7,0,0,1,0,1950,672,0,0,0,0,0,1,0,1,1,1,1,0,1979.0,0,0,0.0,0,0,1,0,0,0,1,2,0,1,0,0,331.42857142857144,0,0,0,0,0,144,0,0,0,1,0,0,120,0,0,0,2320,1,0,0,70.04995836802665,720,0,1,0,1,14762,0,169000
7,1,0,1,2,1,1,0,1,1062,0,3.5,0,0,1,1993,0,1,0,8,0,1,1,0,1994,574,0,1,1,1050,0,1,0,1,1,1,1,0,1993.0,0,750,246.0,0,0,1,0,0,0,1,2,0,0,1,0,243.625,1,0,1,0,1,90,1,0,0,0,0,0,156,1,1,1,1949,1,0,0,80.0,887,300,0,0,0,9938,0,236000
5,0,0,1,1,0,0,0,1,894,0,1.0,0,1,0,1962,1,1,0,5,0,0,0,0,1962,308,0,1,0,894,0,0,0,1,1,0,0,0,1962.0,0,0,0.0,0,0,1,1,0,0,0,1,0,1,1,0,178.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,894,0,0,1,60.0,0,894,1,0,1,6600,1,109500
6,1,1,1,2,0,1,0,1,804,0,2.5,0,0,1,1998,0,1,0,7,0,1,1,0,1998,523,0,1,1,804,0,1,0,1,1,0,1,0,1998.0,0,505,116.0,0,0,1,0,0,0,1,2,0,1,1,0,240.28571428571428,1,0,0,0,0,77,1,0,0,0,1,0,0,1,0,1,1682,1,0,0,70.0,878,299,0,0,0,8750,1,200500
5,1,0,0,1,0,1,0,1,910,0,1.0,0,0,0,1953,0,1,0,5,0,0,0,0,1996,414,0,1,0,105,0,0,0,1,1,1,1,0,1953.0,0,0,0.0,0,0,1,0,0,0,1,2,0,0,1,0,182.0,0,0,1,0,0,0,0,0,0,1,0,1,196,0,0,1,910,0,0,0,74.0,0,105,0,0,1,8892,1,116000
5,1,0,1,1,1,1,0,1,1036,0,1.0,1,1,0,1949,0,1,0,6,0,0,1,0,1950,288,0,1,0,832,0,0,0,1,1,0,1,0,1949.0,0,375,0.0,0,0,1,0,0,0,1,1,0,0,1,0,211.33333333333334,0,0,1,0,0,28,0,0,0,1,0,1,0,0,0,0,1268,0,0,0,60.0,0,457,1,0,1,12144,0,133000
5,1,0,1,1,0,1,0,0,676,0,1.5,0,1,0,1941,0,1,0,5,0,1,0,0,1950,200,0,1,0,676,0,0,0,1,1,1,0,0,1941.0,0,0,0.0,1,0,1,1,0,0,1,1,0,1,1,0,226.2,1,0,0,0,0,0,0,0,0,1,0,1,26,0,0,0,1131,0,0,0,52.0,455,676,1,0,1,5720,1,66500
8,1,0,0,2,1,1,0,0,1184,0,2.5,1,0,1,2007,0,1,1,11,0,1,1,0,2007,550,0,1,1,1184,0,1,0,1,1,1,0,1,2007.0,0,64,0.0,0,0,0,0,0,0,1,2,0,0,1,0,237.27272727272728,1,1,1,0,0,364,1,0,0,1,0,0,208,0,1,0,2610,1,1,0,75.0,1426,1120,0,0,0,9000,0,303477
4,1,0,0,1,0,1,0,1,1040,0,2.0,0,0,0,1963,0,1,0,5,0,0,0,0,1963,648,0,1,1,1064,1,0,0,1,1,0,1,0,1963.0,0,633,0.0,0,0,1,0,0,0,0,2,0,1,1,0,208.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1040,0,0,0,94.0,0,431,1,0,1,25286,1,132250
9,1,1,1,2,1,0,0,1,1462,0,3.5,1,0,0,2004,1,1,1,10,1,1,0,0,2005,738,0,1,1,1462,0,1,0,1,1,1,1,0,2004.0,0,1170,216.0,0,1,1,0,0,0,1,3,0,0,1,0,222.4,1,0,1,0,1,0,1,1,0,0,1,0,184,1,1,0,2224,1,0,0,74.0,762,292,0,0,0,8834,0,350000
